,trial,ra,dec,elon,elat,r2,p,s,r1,teff1,vmag,icmag,tmag,jmag,kmag,npt_pri,snrf,dm,mult,hostID,ffiClass
159095,17.0,131.78515625,-17.5193119049,140.028869629,-33.9888381958,3.77631499437,2.98083972931,32.905330658,0.448752045631,3654.95458984,14.0286512375,12.0282611847,11.9347524643,10.8854122162,10.0854969025,2.0,26.1366462708,4.15000009537,3.0,1189.0,2.0
159167,17.0,135.589660645,-20.6412963867,145.432052612,-35.7266921997,2.59429236697,11.1556110382,1.26483118534,0.194066405296,3244.9699707,17.1292953491,14.6268577576,14.5338363647,13.2342786789,12.4648122787,2.0,7.66742134094,4.30000019073,2.0,1183.0,2.0
159259,17.0,139.681167603,-23.0138950348,150.882202148,-36.554473877,8.08172033553,3.44110560417,227.448104858,0.786598145962,5176.06835938,15.215918541,14.3279590607,14.392999649,13.6820001602,13.1800003052,2.0,8.56253051758,9.19999980927,1.0,2815.0,3.0
159260,17.0,139.244842529,-24.2192974091,150.992111206,-37.8214187622,1.96544528658,0.812292993069,137.67364502,0.394182384014,3543.10449219,14.9982128143,12.873131752,12.788895607,11.669008255,10.8818635941,2.0,7.32131910324,4.55000019073,2.0,1817.0,2.0
159368,17.0,145.173751831,-28.8227024078,159.612625122,-39.8920326233,15.0478636945,6.07784080505,293.428710938,1.10353410244,5874.89404297,11.4112634659,10.741519928,10.7939996719,10.267999649,9.93500041962,2.0,201.805007935,6.84999990463,1.0,425.0,3.0
159369,17.0,145.002761841,-27.2620601654,158.587738037,-38.5400161743,15.6773426931,10.3010044098,201.22215271,1.13319993019,6353.30908203,12.3817996979,11.8401603699,11.8839998245,11.4479999542,11.1879997253,2.0,90.6540985107,8.25,1.0,249.0,3.0
159370,17.0,144.478683472,-28.7078323364,158.829101562,-40.0465164185,1.09074986667,2.41543650627,3.44336700439,0.120642445982,2897.34277344,15.3626718521,12.7980804443,12.9320001602,11.0760002136,10.2880001068,2.0,16.6824569702,0.699999988079,3.0,972.0,2.0
159371,17.0,144.478683472,-28.7078323364,158.829101562,-40.0465164185,3.3913478824,10.4915828705,0.485873013735,0.120642445982,2897.34277344,15.3626718521,12.7980804443,12.9320001602,11.0760002136,10.2880001068,2.0,81.4001083374,0.699999988079,3.0,972.0,2.0
159434,17.0,148.836273193,-31.173204422,164.697219849,-40.6196632385,3.6928327419,2.21407032013,741.971740723,0.94623208046,5636.37548828,12.6113739014,11.8773593903,11.9350004196,11.3520002365,10.968000412,2.0,7.76338863373,7.5,3.0,198.0,3.0
159435,17.0,149.131607056,-30.9341335297,164.853729248,-40.2925720215,4.61630214457,8.5472240448,817.300476074,2.13430857658,6516.28222656,9.28591823578,8.79131984711,8.82900047302,8.4420003891,8.22599983215,2.0,8.83207321167,6.69999980927,1.0,137.0,3.0
159493,17.0,152.416992188,-35.6707878113,171.068283081,-43.2070045471,21.205662121,4.26982545853,119.524543762,0.746516108513,4864.07226562,12.8671951294,11.8465194702,11.9180002213,11.1129999161,10.5220003128,2.0,390.291809082,6.34999990463,2.0,528.0,3.0
159494,17.0,155.54800415,-36.5947418213,174.701965332,-42.7774658203,2.64815043662,9.5417098999,3.2460436821,0.311575144529,3435.1496582,14.4186611176,12.1928710938,12.0930738449,10.9350557327,10.1696529388,2.0,14.0453290939,3.25,0.0,24.0,2.0
159572,17.0,157.548110962,-39.8021011353,178.825164795,-44.750793457,1.62253404115,2.82771539688,367.143005371,0.746720731258,5559.04101562,11.4189462662,10.6743993759,10.734000206,10.1289997101,9.71700000763,4.0,8.48348426819,5.69999980927,2.0,1830.0,2.0
159573,17.0,159.336135864,-40.1281166077,180.705871582,-44.318271637,6.3744031356,8.35230350494,63.7641220093,0.804470360279,5046.61376953,12.1060171127,11.1661195755,11.2329998016,10.4910001755,9.9610004425,4.0,41.4811172485,6.0,1.0,2092.0,3.0
159664,17.0,165.542388916,-41.9872055054,187.58454895,-43.4388504028,7.48813087314,4.08201885223,156.966659546,0.793404340744,5023.42578125,12.2212705612,11.2678403854,11.3360004425,10.5850000381,10.0469999313,2.0,48.6905632019,6.05000019073,0.0,1262.0,3.0
159665,17.0,162.483322144,-39.8685798645,183.365280151,-42.8454284668,3.85610730008,3.40899395943,167.473678589,0.750249564648,4875.28466797,11.5801267624,10.5736398697,10.6440000534,9.84599971771,9.25699996948,2.0,12.6820821762,5.09999990463,1.0,993.0,2.0
159666,17.0,162.857559204,-41.6953353882,185.019058228,-44.2528762817,7.81796003246,21.198589325,23.1852722168,0.784268796444,5395.10742188,12.9249391556,12.1195993423,12.1809997559,11.5349998474,11.0889997482,2.0,33.5482940674,7.15000009537,1.0,371.0,3.0
159761,17.0,180.058288574,-44.1899490356,201.187286377,-39.7344932556,4.54331651704,12.8488435745,48.7527236938,0.833219230175,5395.10742188,11.8784723282,11.0728797913,11.1350002289,10.4919996262,10.0509996414,2.0,15.4037561417,6.25,1.0,184.0,3.0
159840,17.0,187.478912354,-45.1379623413,207.635299683,-37.8644676208,15.9670199667,2.25588774681,1041.02844238,1.0324331522,5874.89404297,13.2326488495,12.5644407272,12.6169996262,12.0810003281,11.7370004654,4.0,107.920539856,8.5,0.0,1020.0,3.0
159841,17.0,185.884140015,-48.0729522705,208.360656738,-40.946598053,21.0192724819,23.7250442505,33.4015388489,1.00484287739,5559.04101562,13.3106718063,12.5404396057,12.5989999771,11.9989995956,11.6049995422,4.0,138.831069946,8.25,0.0,859.0,3.0
159842,17.0,185.253677368,-45.6862792969,206.266571045,-39.126701355,3.22905359962,6.76574993134,15.2787733078,0.503834486008,3838.41113281,14.4703044891,12.6474981308,12.5659561157,11.5856866837,10.769452095,4.0,12.1069488525,5.25,0.0,1158.0,2.0
160061,17.0,201.123443604,-44.1839370728,217.55708313,-32.456199646,2.71124271686,9.10225009918,2.32458806038,0.242272108793,3315.82788086,16.5646419525,14.168132782,14.0673313141,12.8268480301,12.0587301254,2.0,8.32604217529,4.44999980927,2.0,434.0,2.0
160133,17.0,208.486129761,-44.2656021118,223.197418213,-30.3001365662,13.492579776,2.64653873444,473.622741699,0.808237612247,5623.41308594,14.404759407,13.6671600342,13.7250003815,13.1280002594,12.7270002365,2.0,28.8542060852,8.89999961853,1.0,600.0,3.0
160134,17.0,210.888473511,-43.3576850891,224.611541748,-28.7783985138,12.2962879056,7.4338684082,109.877204895,0.862629532814,5407.54394531,13.0486459732,12.2410402298,12.3030004501,11.6599998474,11.2209997177,2.0,45.4596099854,7.5,2.0,1209.0,3.0
160135,17.0,210.888473511,-43.3576850891,224.611541748,-28.7783985138,8.2265833472,11.9803447723,58.1524925232,0.862629532814,5407.54394531,13.0486459732,12.2410402298,12.3030004501,11.6599998474,11.2209997177,2.0,13.1616945267,7.5,2.0,1209.0,3.0
160212,17.0,216.18800354,-41.0260276794,227.727020264,-25.1540927887,13.9600773024,3.18188405037,306.804840088,0.817890226841,5395.10742188,13.7437391281,12.930439949,12.9919996262,12.3420000076,11.8959999084,2.0,64.4368362427,8.05000019073,0.0,1521.0,3.0
160383,17.0,232.955535889,-35.427772522,239.316482544,-15.8508605957,16.9997809367,2.81269097328,212.376525879,0.7260004282,4931.73876953,14.8468847275,13.8602399826,13.9300003052,13.1440000534,12.5690002441,2.0,37.0992393494,8.35000038147,1.0,2224.0,3.0
160384,17.0,235.038482666,-36.4798851013,241.285705566,-16.4608669281,15.0765220238,3.46511340141,273.388519287,0.842632174492,5357.96777344,13.655714035,12.8301200867,12.892999649,12.2370004654,11.7860002518,2.0,66.0431976318,8.0,1.0,765.0,3.0
160385,17.0,234.542602539,-34.0088996887,240.268615723,-14.1570606232,2.35412265768,5.1710395813,11.2831392288,0.38847181201,3544.93945312,14.8183765411,12.6976680756,12.6137161255,11.4952888489,10.7089834213,2.0,8.65683078766,4.34999990463,2.0,194.0,2.0
160458,17.0,239.349136353,-32.7034645081,243.988052368,-11.9905643463,6.07912005164,13.9336280823,86.9431228638,1.03517699242,5915.6171875,9.24902153015,8.60027980804,8.65200042725,8.13799953461,7.81199979782,2.0,67.8325653076,4.59999990463,0.0,844.0,2.0
160546,17.0,250.953903198,-15.323018074,251.516830444,6.90253257751,6.19425305298,3.4822871685,1549.64379883,1.51046156883,6622.16650391,11.2801170349,10.8000793457,10.8369998932,10.4630002975,10.2569999695,2.0,8.20085048676,8.0,1.0,87.0,6.0
160547,17.0,249.716873169,-15.8019304276,250.3931427,6.26741981506,5.55113713575,3.87113785744,570.315063477,1.10124313831,6025.59570312,8.86987304688,8.24979972839,8.29899978638,7.80900001526,7.50500011444,2.0,90.1904144287,4.44999980927,0.0,122.0,8.0
160548,17.0,249.148529053,-14.8253622055,249.708328247,7.15714025497,5.38875022852,7.99377727509,47.1064147949,0.724699914455,4775.29150391,14.4126110077,13.3510799408,13.4250001907,12.5869998932,11.9630002975,2.0,7.77731561661,7.69999980927,0.0,824.0,6.0
160662,17.0,257.927612305,-7.612865448,257.588623047,15.3077983856,15.9150804012,2.51587677002,1953.60839844,1.31421899796,6622.16650391,12.3101434708,11.8329992294,11.8710002899,11.4849996567,11.2670001984,2.0,67.3310317993,8.69999980927,1.0,860.0,6.0
160774,17.0,262.412139893,2.78611159325,261.56161499,26.0034065247,3.57249814655,2.19395589828,348.582336426,0.739991426468,5047.83056641,11.8881673813,10.9207258224,10.8754138947,10.2749195099,9.72912788391,2.0,11.1885852814,5.59999990463,3.0,1322.0,6.0
160775,17.0,261.739990234,1.3151538372,260.918884277,24.4944324493,7.21207751833,4.59376859665,162.423629761,0.745324194431,5370.31835938,14.1752986908,13.3595199585,13.4219999313,12.7629995346,12.3079996109,2.0,16.3061389923,8.25,0.0,1674.0,6.0
160826,17.0,265.715026855,6.86890935898,265.074493408,30.2349643707,5.04855281849,14.9046287537,753.62097168,2.09124994278,8053.78271484,8.77401638031,8.62399959564,8.61900043488,8.47799968719,8.43400001526,2.0,9.56216621399,7.09999990463,0.0,670.0,6.0
160883,17.0,267.439910889,10.3315544128,266.97076416,33.743927002,3.83988380302,4.74000453949,336.882171631,0.974558353424,5929.25341797,12.5538473129,11.9015207291,11.9530000687,11.4309997559,11.0989999771,2.0,7.55929803848,7.75,0.0,169.0,6.0
160945,17.0,269.407104492,14.9836606979,269.268951416,38.4214477539,12.1637073832,11.4156980515,46.4733848572,0.833381831646,5116.81982422,13.7097234726,12.7751607895,12.8409996033,12.1160001755,11.6160001755,2.0,29.6396656036,7.75,2.0,209.0,6.0
160946,17.0,267.080505371,17.1492557526,266.327575684,40.5513343811,12.8289621685,15.6492805481,79.8208389282,1.07200407982,5929.25341797,12.9830083847,12.3268003464,12.3789997101,11.8620004654,11.5369997025,2.0,30.4117870331,8.39999961853,0.0,178.0,6.0
161226,17.0,277.76449585,37.9060592651,282.703125,61.00340271,8.80583227006,5.43421077728,2401.51171875,1.75401687622,8356.02929688,10.6453466415,10.5378398895,10.5279998779,10.4110002518,10.3819999695,4.0,28.1399993896,8.69999980927,2.0,36.0,6.0
161227,17.0,278.810089111,34.8138542175,283.66305542,57.8360099792,3.43034724373,11.0885047913,1.94392800331,0.267554998398,3337.34375,16.5440368652,14.2014427185,14.1008224487,12.877412796,12.1184940338,4.0,15.1004066467,4.84999990463,3.0,1090.0,8.0
161347,17.0,281.705047607,42.8230400085,290.954528809,65.4130783081,20.1927455327,2.94787359238,1532.7199707,1.30090391636,6576.57958984,13.1720371246,12.6815595627,12.7209997177,12.3249998093,12.0989999771,4.0,97.8444519043,9.5,0.0,3422.0,6.0
161348,17.0,278.015625,41.5884590149,284.091400146,64.6361465454,13.2161924857,2.20576739311,629.08404541,0.889643311501,5533.50146484,13.5681505203,12.7967205048,12.857000351,12.2419996262,11.8299999237,4.0,7.49786472321,8.19999980927,0.0,1594.0,6.0
161483,17.0,285.189483643,45.7471847534,298.77255249,67.6750640869,15.307525772,2.27811479568,7476.85058594,1.67402672768,8394.60058594,11.4576263428,11.3510398865,11.3409996033,11.2189998627,11.1879997253,4.0,78.6477890015,9.39999961853,1.0,1433.0,6.0
161484,17.0,284.95602417,47.1084671021,299.389251709,69.0268249512,11.4482217098,8.55210781097,175.531661987,0.999340057373,5984.11523438,13.010966301,12.3734798431,12.4250001907,11.9119997025,11.5860004425,6.0,64.4176483154,8.30000019073,0.0,2421.0,6.0
161485,17.0,284.469024658,47.6655845642,298.945922852,69.6550292969,2.73128981614,7.53419065475,177.017089844,0.977528393269,5874.89404297,11.4296483994,10.7667198181,10.8199996948,10.2899999619,9.95100021362,6.0,7.93631029129,6.59999990463,0.0,1721.0,9.0
161486,17.0,281.022399902,44.4618225098,290.543670654,67.11668396,7.32801651487,10.8172483444,275.233947754,1.52693378925,6067.36328125,9.43771266937,8.8292798996,8.8780002594,8.39200019836,8.09200000763,4.0,26.8373088837,5.75,1.0,988.0,6.0
161487,17.0,280.035369873,47.5384254456,290.391967773,70.2682037354,13.710797288,17.5651721954,38.6706123352,0.871785163879,5571.85791016,13.1216287613,12.3660001755,12.4250001907,11.8210000992,11.4169998169,4.0,87.9508361816,7.75,1.0,2640.0,6.0
161488,17.0,281.47442627,46.8212738037,292.713684082,69.3574905396,16.3758642801,41.2237586975,17.7118968964,0.981127619743,5821.03369141,12.9780769348,12.2946405411,12.3489999771,11.8039999008,11.454000473,4.0,56.0104103088,8.10000038147,0.0,1543.0,6.0
161489,17.0,282.811828613,45.5992584229,294.417266846,67.9554519653,2.94874561392,6.95782566071,2.9043109417,0.237533316016,3282.26953125,16.7647266388,14.3612995148,14.2632722855,13.0033187866,12.2517642975,4.0,14.4234609604,4.75,3.0,1383.0,8.0
161490,17.0,283.286529541,45.833152771,295.427337646,68.102935791,2.8261409071,7.51628684998,10.7184724808,0.466141313314,3727.70898438,12.8150882721,10.8980150223,10.8079299927,9.79461765289,8.99103355408,4.0,31.7823753357,3.20000004768,2.0,1741.0,8.0
161688,17.0,285.860961914,51.3469619751,305.35546875,72.8419113159,2.98894828057,2.10374069214,473.482696533,0.837477743626,5199.9609375,12.9398126602,12.0553598404,12.1199998856,11.420999527,10.9350004196,6.0,12.1374788284,7.09999990463,1.0,3522.0,6.0
161689,17.0,283.945404053,52.9485702515,303.539916992,74.7630004883,8.43590809969,5.45736932755,196.95161438,0.872047066689,5636.37548828,13.4054803848,12.67208004,12.7299995422,12.1420001984,11.751999855,8.0,60.3685951233,8.10000038147,1.0,2683.0,6.0
161690,17.0,286.423492432,53.7222862244,309.90411377,74.883430481,5.9018856079,5.24898767471,123.46672821,0.787970602512,5152.28515625,13.5258131027,12.6321201324,12.6979999542,11.984000206,11.4790000916,10.0,34.2587509155,7.5,1.0,499.0,6.0
161691,17.0,287.3828125,51.8884124756,309.033691406,72.975189209,7.43847685656,19.2883834839,19.3979797363,0.782095789909,5023.42578125,14.4679107666,13.5117197037,13.5799999237,12.8229999542,12.279999733,6.0,17.0322685242,8.25,0.0,3872.0,6.0
161692,17.0,287.5,51.5162315369,308.751434326,72.6053009033,1.98308597832,17.1585178375,50.2575531006,0.899072885513,5794.28710938,10.2375431061,9.55467987061,9.60900020599,9.06000041962,8.70199966431,6.0,8.0775270462,5.15000009537,1.0,1096.0,8.0
161693,17.0,283.115753174,50.2247314453,298.62878418,72.3620452881,2.87214052359,26.6323719025,0.414159238338,0.200085565448,3252.4074707,16.7327308655,14.2427186966,14.1486997604,12.8565387726,12.0876197815,6.0,14.4613380432,4.0,2.0,2749.0,8.0
162102,17.0,290.560546875,55.6967926025,321.83770752,75.4201965332,11.1602604259,2.73392701149,2250.09277344,1.45514845848,6622.16650391,12.6612482071,12.1845598221,12.2229995728,11.829000473,11.6040000916,10.0,59.01146698,9.25,0.0,4849.0,6.0
162103,17.0,287.503387451,57.6477813721,320.600006104,77.9784622192,6.66850769533,3.07033967972,2549.6394043,1.49322068691,7311.39208984,11.5263061523,11.2040395737,11.2250003815,10.9569997787,10.829000473,20.0,68.7916793823,8.64999961853,0.0,3178.0,6.0
162104,17.0,285.589263916,57.1972770691,315.232635498,78.166809082,2.95752340536,4.73388147354,220.484939575,0.902686357498,5495.40869141,12.6555776596,11.8725595474,11.9320001602,11.3140001297,10.9020004272,26.0,11.8588533401,7.30000019073,1.0,8944.0,8.0
162105,17.0,285.546936035,55.4467658997,311.188110352,76.6533050537,11.8785719575,13.6203346252,164.401931763,1.27136218548,6251.72705078,13.6237630844,13.0516405106,13.0970001221,12.6370000839,12.3599996567,14.0,45.7644309998,9.64999961853,0.0,5144.0,6.0
162106,17.0,287.528961182,57.8175201416,321.127380371,78.109085083,3.33224454714,19.9486598969,114.819816589,1.39600205421,6295.06201172,11.6049489975,11.0478401184,11.0920000076,10.6510000229,10.390999794,22.0,8.44253826141,7.90000009537,2.0,1249.0,6.0
162107,17.0,290.983642578,57.1578483582,326.125366211,76.4724884033,4.70772775595,65.7146072388,24.8885536194,1.33462023735,6367.95361328,12.3440923691,11.8058795929,11.8500003815,11.4060001373,11.140999794,12.0,8.78798294067,8.55000019073,1.0,5406.0,6.0
162108,17.0,289.811645508,55.6338996887,320.288299561,75.599319458,4.11846036154,57.0855178833,22.7920875549,1.32361626625,6039.48486328,12.1183271408,11.4977998734,11.5469999313,11.0570001602,10.7550001144,10.0,8.11873817444,8.10000038147,1.0,5119.0,6.0
162109,17.0,287.353118896,57.7395553589,320.537536621,78.0997161865,3.59761927809,66.287689209,28.2484989166,1.35018336773,6698.84570312,11.7548074722,11.2977600098,11.3339996338,10.9600000381,10.75,22.0,7.45172548294,8.25,1.0,1350.0,6.0
162110,17.0,285.705505371,56.0842552185,312.868133545,77.1726303101,9.64321821701,114.597831726,33.1197052002,1.92095160484,7345.13769531,11.9575052261,11.6488399506,11.6669998169,11.4029998779,11.279999733,14.0,17.9470539093,9.64999961853,0.0,3583.0,6.0
162111,17.0,286.125091553,56.1533279419,313.936737061,77.1181488037,20.6199928614,94.6702651978,159.566543579,2.08868336678,10568.1787109,10.9251079559,11.0114803314,10.9729995728,11.0129995346,11.0649995804,16.0,102.45123291,10.0,0.0,75.0,6.0
162112,17.0,285.991485596,55.0460739136,311.360687256,76.1809387207,2.87001483313,2.14781284332,25.941450119,0.327472180128,3418.4934082,16.9315013885,14.6564130783,14.5564756393,13.3743944168,12.5965356827,12.0,11.4176435471,5.75,3.0,6942.0,6.0
162113,17.0,284.67980957,57.429775238,313.738098145,78.6194534302,3.34468506675,6.67921686172,5.48715305328,0.320872157812,3437.24584961,16.2596168518,14.0145273209,13.9147472382,12.749127388,11.9736804962,26.0,38.8558807373,5.09999990463,1.0,3158.0,8.0
162861,17.0,294.860107422,62.8535118103,352.319702148,78.839805603,10.0868828229,1.30663633347,5704.32714844,2.29958295822,5199.9609375,13.0096635818,12.1340799332,12.1990003586,11.4930000305,11.0,26.0,52.5328369141,9.35000038147,0.0,7357.0,6.0
162862,17.0,288.373321533,61.1672286987,334.828063965,80.3307418823,10.458032236,3.17576479912,676.096984863,1.06351363659,5929.25341797,14.5138349533,13.8555202484,13.9079999924,13.3850002289,13.0550003052,24.0,37.4394798279,9.89999961853,0.0,5810.0,6.0
162863,17.0,290.578887939,59.6358604431,332.887207031,78.4855651855,3.87840176097,2.38713741302,4144.48144531,2.4321641922,5956.62255859,12.3671960831,11.7203998566,11.7700004578,11.2629995346,10.9519996643,26.0,10.6221609116,9.60000038147,2.0,5666.0,6.0
162864,17.0,293.721588135,62.1777000427,347.902648926,78.9289093018,3.2381569985,3.26431965828,1122.9798584,1.2166788578,6471.42773438,13.3508253098,12.833199501,12.875,12.4569997787,12.2139997482,24.0,8.97700309753,9.44999980927,0.0,5141.0,6.0
